transaction_id,account_id,date,type,amount,transaction_month,risk_flag,day_of_week,week
1267,156,2025-03-28,deposit,1985977,2025-03,0,Friday,13
1268,266,2025-04-05,deposit,217284,2025-04,0,Saturday,14
1269,273,2025-03-16,withdrawal,208663,2025-03,0,Sunday,11
1270,270,2025-09-25,transfer,135423,2025-09,0,Thursday,39
1271,92,2025-09-19,transfer,397793,2025-09,0,Friday,38
1272,213,2025-10-30,transfer,60319,2025-10,0,Thursday,44
1273,296,2025-07-30,withdrawal,717256,2025-07,1,Wednesday,31
1274,219,2025-03-10,deposit,354824,2025-03,0,Monday,11
1275,282,2025-05-29,withdrawal,539208,2025-05,1,Thursday,22
1276,81,2025-07-22,transfer,319528,2025-07,0,Tuesday,30
1277,181,2025-05-23,withdrawal,586802,2025-05,1,Friday,21
1278,191,2025-10-28,withdrawal,811305,2025-10,1,Tuesday,44
1279,221,2025-10-15,transfer,174581,2025-10,0,Wednesday,42
1280,124,2025-03-27,transfer,291065,2025-03,0,Thursday,13
1281,193,2025-04-17,transfer,490567,2025-04,0,Thursday,16
1282,185,2025-06-29,withdrawal,479237,2025-06,0,Sunday,26
1283,1,2025-05-02,transfer,23173,2025-05,0,Friday,18
1284,9,2025-05-11,transfer,75823,2025-05,0,Sunday,19
1285,4,2025-03-27,withdrawal,242665,2025-03,0,Thursday,13
1286,162,2025-11-26,deposit,1623001,2025-11,0,Wednesday,48
1287,142,2025-09-18,transfer,273053,2025-09,0,Thursday,38
1288,293,2025-01-25,transfer,86115,2025-01,0,Saturday,4
1289,20,2025-02-25,withdrawal,382932,2025-02,0,Tuesday,9
1290,71,2025-10-02,withdrawal,394914,2025-10,0,Thursday,40
1291,128,2025-05-10,deposit,542382,2025-05,0,Saturday,19
1292,48,2025-09-25,transfer,214609,2025-09,0,Thursday,39
1293,112,2025-05-23,transfer,45475,2025-05,0,Friday,21
1294,248,2025-11-26,deposit,1028989,2025-11,0,Wednesday,48
1295,296,2025-11-01,deposit,1253290,2025-11,0,Saturday,44
1296,154,2025-09-29,deposit,1537576,2025-09,0,Monday,40
1297,196,2025-01-05,deposit,1641034,2025-01,0,Sunday,1
1298,172,2025-07-18,withdrawal,932529,2025-07,1,Friday,29
1299,214,2025-04-03,deposit,1829074,2025-04,0,Thursday,14
1300,6,2025-10-27,transfer,412591,2025-10,0,Monday,44
1301,196,2025-09-02,deposit,644177,2025-09,0,Tuesday,36
1302,22,2025-09-23,withdrawal,576157,2025-09,1,Tuesday,39
1303,77,2025-11-30,withdrawal,536806,2025-11,1,Sunday,48
1304,114,2025-11-17,deposit,110947,2025-11,0,Monday,47
1305,202,2025-10-08,withdrawal,799410,2025-10,1,Wednesday,41
1306,295,2025-03-31,transfer,52229,2025-03,0,Monday,14
1307,222,2025-06-27,withdrawal,834566,2025-06,1,Friday,26
1308,76,2025-01-19,deposit,709995,2025-01,0,Sunday,3
1309,244,2025-01-02,transfer,395759,2025-01,0,Thursday,1
1310,281,2025-01-20,withdrawal,285311,2025-01,0,Monday,4
1311,205,2025-11-30,transfer,232798,2025-11,0,Sunday,48
1312,67,2025-09-20,deposit,1013567,2025-09,0,Saturday,38
1313,102,2025-11-06,withdrawal,424521,2025-11,0,Thursday,45
1314,293,2025-10-19,deposit,1181853,2025-10,0,Sunday,42
1315,269,2025-01-13,deposit,513171,2025-01,0,Monday,3
1316,137,2025-11-23,withdrawal,349121,2025-11,0,Sunday,47
1317,295,2025-11-16,deposit,240992,2025-11,0,Sunday,46
1318,212,2025-06-04,withdrawal,393010,2025-06,0,Wednesday,23
1319,98,2025-10-08,withdrawal,371260,2025-10,0,Wednesday,41
1320,13,2025-06-05,withdrawal,187477,2025-06,0,Thursday,23
1321,227,2025-07-21,transfer,81450,2025-07,0,Monday,30
1322,23,2025-11-23,deposit,423770,2025-11,0,Sunday,47
1323,192,2025-01-20,deposit,1594082,2025-01,0,Monday,4
1324,58,2025-04-11,transfer,33593,2025-04,0,Friday,15
1325,76,2025-06-01,withdrawal,24400,2025-06,0,Sunday,22
1326,57,2025-08-06,withdrawal,481923,2025-08,0,Wednesday,32
1327,12,2025-09-09,withdrawal,229162,2025-09,0,Tuesday,37
1328,109,2025-09-01,deposit,1150934,2025-09,0,Monday,36
1329,133,2025-10-22,transfer,258244,2025-10,0,Wednesday,43
1330,73,2025-11-15,transfer,371348,2025-11,0,Saturday,46
1331,10,2025-11-12,withdrawal,621324,2025-11,1,Wednesday,46
1332,270,2025-03-05,deposit,540730,2025-03,0,Wednesday,10
1333,31,2025-11-29,withdrawal,220445,2025-11,0,Saturday,48
1334,139,2025-11-08,deposit,980093,2025-11,0,Saturday,45
1335,5,2025-11-11,deposit,820047,2025-11,0,Tuesday,46
1336,139,2025-11-10,transfer,451736,2025-11,0,Monday,46
1337,185,2025-05-06,deposit,45010,2025-05,0,Tuesday,19
1338,198,2025-08-25,deposit,803388,2025-08,0,Monday,35
1339,51,2025-10-09,withdrawal,518205,2025-10,1,Thursday,41
1340,273,2025-03-19,deposit,395945,2025-03,0,Wednesday,12
1341,257,2025-12-07,withdrawal,597923,2025-12,1,Sunday,49
1342,12,2025-09-05,deposit,523818,2025-09,0,Friday,36
1343,157,2025-06-27,withdrawal,523731,2025-06,1,Friday,26
1344,81,2025-11-23,deposit,732250,2025-11,0,Sunday,47
1345,181,2025-05-11,withdrawal,665602,2025-05,1,Sunday,19
1346,121,2025-01-08,transfer,149639,2025-01,0,Wednesday,2
1347,132,2024-12-23,withdrawal,943654,2024-12,1,Monday,52
1348,285,2025-02-23,withdrawal,246540,2025-02,0,Sunday,8
1349,175,2025-02-16,withdrawal,698842,2025-02,1,Sunday,7
1350,45,2025-08-31,transfer,205386,2025-08,0,Sunday,35
1351,117,2025-09-27,withdrawal,262036,2025-09,0,Saturday,39
1352,79,2025-10-13,withdrawal,337557,2025-10,0,Monday,42
1353,169,2025-02-13,withdrawal,578573,2025-02,1,Thursday,7
1354,106,2025-10-01,transfer,77654,2025-10,0,Wednesday,40
1355,278,2025-03-21,transfer,424485,2025-03,0,Friday,12
1356,71,2025-12-04,withdrawal,731978,2025-12,1,Thursday,49
1357,269,2025-02-20,deposit,906910,2025-02,0,Thursday,8
1358,290,2025-01-11,deposit,670837,2025-01,0,Saturday,2
1359,286,2025-02-06,transfer,382194,2025-02,0,Thursday,6
1360,95,2025-02-20,withdrawal,890303,2025-02,1,Thursday,8
1361,16,2025-07-07,withdrawal,932885,2025-07,1,Monday,28
1362,211,2025-10-30,withdrawal,474523,2025-10,0,Thursday,44
1363,141,2025-03-14,deposit,1638907,2025-03,0,Friday,11
1364,55,2024-12-21,deposit,392441,2024-12,0,Saturday,51
1365,137,2025-10-17,transfer,302293,2025-10,0,Friday,42
1366,119,2025-04-05,transfer,126730,2025-04,0,Saturday,14
1367,14,2025-11-25,withdrawal,93336,2025-11,0,Tuesday,48
1368,245,2025-10-13,deposit,1058451,2025-10,0,Monday,42
1369,241,2025-06-17,transfer,345560,2025-06,0,Tuesday,25
1370,95,2025-08-07,withdrawal,525318,2025-08,1,Thursday,32
1371,71,2025-04-02,deposit,410295,2025-04,0,Wednesday,14
1372,17,2024-12-15,withdrawal,811677,2024-12,1,Sunday,50
1373,139,2025-11-16,withdrawal,243365,2025-11,0,Sunday,46
1374,104,2025-03-08,deposit,143697,2025-03,0,Saturday,10
1375,225,2025-11-25,transfer,261871,2025-11,0,Tuesday,48
1376,167,2025-04-13,withdrawal,940702,2025-04,1,Sunday,15
1377,219,2024-12-29,withdrawal,823920,2024-12,1,Sunday,52
1378,195,2025-06-27,transfer,169048,2025-06,0,Friday,26
1379,293,2025-09-02,transfer,286101,2025-09,0,Tuesday,36
1380,20,2025-07-27,transfer,62313,2025-07,0,Sunday,30
1381,234,2025-04-12,deposit,1845837,2025-04,0,Saturday,15
1382,266,2024-12-28,transfer,212414,2024-12,0,Saturday,52
1383,286,2025-10-26,withdrawal,551198,2025-10,1,Sunday,43
1384,26,2025-07-21,deposit,615647,2025-07,0,Monday,30
1385,204,2025-05-03,withdrawal,821259,2025-05,1,Saturday,18
1386,237,2025-05-07,deposit,890967,2025-05,0,Wednesday,19
1387,28,2025-02-18,transfer,276040,2025-02,0,Tuesday,8
1388,238,2025-01-23,transfer,241819,2025-01,0,Thursday,4
1389,257,2025-10-03,deposit,382007,2025-10,0,Friday,40
1390,280,2025-07-07,deposit,829320,2025-07,0,Monday,28
1391,166,2025-03-09,withdrawal,36122,2025-03,0,Sunday,10
1392,233,2025-12-07,transfer,475085,2025-12,0,Sunday,49
1393,104,2025-04-15,withdrawal,104560,2025-04,0,Tuesday,16
1394,166,2025-12-07,transfer,345040,2025-12,0,Sunday,49
1395,84,2025-02-09,transfer,389440,2025-02,0,Sunday,6
1396,47,2025-07-26,deposit,1486064,2025-07,0,Saturday,30
1397,186,2025-12-05,deposit,1103524,2025-12,0,Friday,49
1398,197,2025-08-26,transfer,419746,2025-08,0,Tuesday,35
1399,82,2025-06-20,withdrawal,587079,2025-06,1,Friday,25
1400,23,2025-05-28,deposit,1918132,2025-05,0,Wednesday,22
1401,290,2025-02-22,transfer,457288,2025-02,0,Saturday,8
1402,84,2025-12-07,deposit,380110,2025-12,0,Sunday,49
1403,27,2025-05-15,withdrawal,333026,2025-05,0,Thursday,20
1404,229,2025-03-10,withdrawal,666883,2025-03,1,Monday,11
1405,61,2024-12-09,deposit,430410,2024-12,0,Monday,50
1406,130,2025-08-19,deposit,966843,2025-08,0,Tuesday,34
1407,256,2024-12-10,transfer,428338,2024-12,0,Tuesday,50
1408,253,2025-10-05,deposit,459817,2025-10,0,Sunday,40
1409,244,2025-07-22,withdrawal,440074,2025-07,0,Tuesday,30
1410,41,2024-12-11,transfer,319626,2024-12,0,Wednesday,50
1411,126,2025-10-21,transfer,150811,2025-10,0,Tuesday,43
1412,286,2025-03-12,deposit,107590,2025-03,0,Wednesday,11
1413,76,2025-06-04,deposit,1375020,2025-06,0,Wednesday,23
1414,19,2024-12-24,deposit,1795609,2024-12,0,Tuesday,52
1415,296,2025-05-26,transfer,161469,2025-05,0,Monday,22
1416,45,2025-07-09,deposit,233353,2025-07,0,Wednesday,28
1417,92,2025-05-02,deposit,1414475,2025-05,0,Friday,18
1418,294,2025-07-29,transfer,98018,2025-07,0,Tuesday,31
1419,297,2024-12-26,withdrawal,986727,2024-12,1,Thursday,52
1420,48,2025-06-14,withdrawal,348503,2025-06,0,Saturday,24
1421,195,2025-07-14,deposit,1595568,2025-07,0,Monday,29
1422,282,2025-08-06,deposit,619114,2025-08,0,Wednesday,32
1423,69,2025-04-27,deposit,1461722,2025-04,0,Sunday,17
1424,169,2025-09-02,transfer,221928,2025-09,0,Tuesday,36
1425,108,2025-10-17,transfer,114602,2025-10,0,Friday,42
1426,30,2025-10-26,deposit,1203243,2025-10,0,Sunday,43
1427,271,2025-11-25,deposit,1019314,2025-11,0,Tuesday,48
1428,148,2025-05-19,withdrawal,648419,2025-05,1,Monday,21
1429,133,2025-10-23,transfer,306540,2025-10,0,Thursday,43
1430,182,2025-09-22,deposit,1293259,2025-09,0,Monday,39
1431,255,2025-10-27,transfer,387302,2025-10,0,Monday,44
1432,255,2025-03-10,withdrawal,857228,2025-03,1,Monday,11
1433,120,2025-03-17,transfer,157299,2025-03,0,Monday,12
1434,1,2025-08-03,deposit,55303,2025-08,0,Sunday,31
1435,61,2025-03-24,transfer,449632,2025-03,0,Monday,13
1436,213,2025-05-27,withdrawal,57702,2025-05,0,Tuesday,22
1437,180,2025-10-30,transfer,427598,2025-10,0,Thursday,44
1438,109,2025-03-21,deposit,1348473,2025-03,0,Friday,12
1439,145,2025-01-11,withdrawal,838580,2025-01,1,Saturday,2
1440,158,2025-09-15,withdrawal,541302,2025-09,1,Monday,38
1441,166,2025-11-24,deposit,243732,2025-11,0,Monday,48
1442,171,2025-09-25,withdrawal,425287,2025-09,0,Thursday,39
1443,15,2025-05-26,deposit,411880,2025-05,0,Monday,22
1444,174,2025-08-07,transfer,256190,2025-08,0,Thursday,32
1445,19,2025-08-11,transfer,76174,2025-08,0,Monday,33
1446,80,2025-09-08,transfer,246496,2025-09,0,Monday,37
1447,172,2025-07-07,withdrawal,832072,2025-07,1,Monday,28
1448,29,2025-09-23,transfer,161942,2025-09,0,Tuesday,39
1449,162,2024-12-17,transfer,285958,2024-12,0,Tuesday,51
1450,107,2025-05-26,transfer,364395,2025-05,0,Monday,22
1451,182,2025-04-30,deposit,318115,2025-04,0,Wednesday,18
1452,16,2025-10-24,withdrawal,403468,2025-10,0,Friday,43
1453,274,2025-10-14,deposit,1202435,2025-10,0,Tuesday,42
1454,200,2025-02-05,deposit,1253207,2025-02,0,Wednesday,6
1455,158,2025-05-18,transfer,454744,2025-05,0,Sunday,20
1456,17,2025-01-21,withdrawal,443973,2025-01,0,Tuesday,4
1457,255,2025-07-27,deposit,784267,2025-07,0,Sunday,30
1458,155,2025-05-11,deposit,1106215,2025-05,0,Sunday,19
1459,90,2024-12-27,deposit,789787,2024-12,0,Friday,52
1460,104,2025-08-24,deposit,935661,2025-08,0,Sunday,34
1461,13,2025-08-21,withdrawal,958914,2025-08,1,Thursday,34
1462,79,2025-08-12,deposit,718274,2025-08,0,Tuesday,33
1463,269,2025-05-24,withdrawal,823205,2025-05,1,Saturday,21
1464,74,2025-08-29,deposit,1729149,2025-08,0,Friday,35
1465,68,2024-12-26,deposit,1524534,2024-12,0,Thursday,52
1466,236,2025-09-01,withdrawal,758344,2025-09,1,Monday,36
1467,60,2024-12-30,deposit,657175,2024-12,0,Monday,1
1468,45,2024-12-31,withdrawal,499554,2024-12,0,Tuesday,1
1469,53,2025-11-10,transfer,406699,2025-11,0,Monday,46
1470,160,2025-05-16,deposit,1216230,2025-05,0,Friday,20
1471,108,2025-03-16,withdrawal,220297,2025-03,0,Sunday,11
1472,147,2025-05-20,withdrawal,568131,2025-05,1,Tuesday,21
1473,226,2025-04-26,transfer,66682,2025-04,0,Saturday,17
1474,77,2025-02-04,deposit,578858,2025-02,0,Tuesday,6
1475,8,2025-08-28,transfer,298405,2025-08,0,Thursday,35
1476,53,2025-06-05,deposit,1142765,2025-06,0,Thursday,23
1477,282,2025-02-18,withdrawal,294218,2025-02,0,Tuesday,8
1478,146,2025-03-05,transfer,133358,2025-03,0,Wednesday,10
1479,37,2025-05-30,withdrawal,653052,2025-05,1,Friday,22
1480,277,2025-02-12,withdrawal,63190,2025-02,0,Wednesday,7
1481,15,2025-11-18,withdrawal,957170,2025-11,1,Tuesday,47
1482,26,2025-01-04,deposit,809466,2025-01,0,Saturday,1
1483,45,2025-03-09,withdrawal,420954,2025-03,0,Sunday,10
1484,229,2025-05-16,transfer,191449,2025-05,0,Friday,20
1485,171,2025-11-16,deposit,1500056,2025-11,0,Sunday,46
1486,274,2025-08-03,deposit,1940218,2025-08,0,Sunday,31
1487,291,2025-11-30,deposit,199859,2025-11,0,Sunday,48
1488,240,2025-05-15,deposit,960429,2025-05,0,Thursday,20
1489,239,2025-04-01,withdrawal,252948,2025-04,0,Tuesday,14
1490,74,2025-06-12,transfer,140293,2025-06,0,Thursday,24
1491,201,2025-11-13,deposit,1472198,2025-11,0,Thursday,46
1492,170,2025-08-14,withdrawal,485301,2025-08,0,Thursday,33
1493,16,2025-02-03,deposit,1001848,2025-02,0,Monday,6
1494,180,2025-03-05,withdrawal,493646,2025-03,0,Wednesday,10
1495,145,2025-09-28,withdrawal,643801,2025-09,1,Sunday,39
1496,66,2025-07-03,transfer,58966,2025-07,0,Thursday,27
1497,55,2025-11-05,withdrawal,593165,2025-11,1,Wednesday,45
1498,37,2025-08-01,withdrawal,568624,2025-08,1,Friday,31
1499,206,2025-04-09,transfer,221762,2025-04,0,Wednesday,15
1500,125,2025-08-11,transfer,88372,2025-08,0,Monday,33
1501,197,2025-03-24,deposit,719529,2025-03,0,Monday,13
1502,221,2025-06-01,withdrawal,604764,2025-06,1,Sunday,22
1503,279,2025-03-06,transfer,128812,2025-03,0,Thursday,10
1504,40,2025-12-07,transfer,493040,2025-12,0,Sunday,49
1505,294,2025-10-07,withdrawal,129876,2025-10,0,Tuesday,41
1506,238,2025-01-26,withdrawal,592051,2025-01,1,Sunday,4
1507,228,2025-07-03,deposit,650997,2025-07,0,Thursday,27
1508,36,2025-11-23,transfer,62013,2025-11,0,Sunday,47
1509,195,2025-11-03,withdrawal,528306,2025-11,1,Monday,45
1510,32,2025-02-17,deposit,461364,2025-02,0,Monday,8
1511,298,2024-12-08,transfer,429589,2024-12,0,Sunday,49
1512,76,2025-07-27,transfer,83232,2025-07,0,Sunday,30
1513,273,2025-10-19,withdrawal,418926,2025-10,0,Sunday,42
1514,296,2025-03-23,withdrawal,215171,2025-03,0,Sunday,12
1515,163,2025-11-20,withdrawal,607978,2025-11,1,Thursday,47
1516,156,2025-06-02,withdrawal,762658,2025-06,1,Monday,23
1517,46,2025-10-17,transfer,9256,2025-10,0,Friday,42
1518,262,2025-02-11,withdrawal,898811,2025-02,1,Tuesday,7
1519,151,2025-09-15,deposit,779316,2025-09,0,Monday,38
1520,28,2025-09-20,deposit,1480040,2025-09,0,Saturday,38
1521,184,2025-05-01,deposit,1811167,2025-05,0,Thursday,18
1522,16,2025-12-02,deposit,910373,2025-12,0,Tuesday,49
1523,202,2025-12-07,transfer,171790,2025-12,0,Sunday,49
1524,196,2025-07-18,withdrawal,410099,2025-07,0,Friday,29
1525,280,2025-03-06,deposit,1394337,2025-03,0,Thursday,10
1526,244,2025-09-18,deposit,399740,2025-09,0,Thursday,38
1527,197,2025-07-09,withdrawal,890764,2025-07,1,Wednesday,28
1528,79,2025-11-16,withdrawal,925129,2025-11,1,Sunday,46
1529,65,2025-01-13,deposit,29332,2025-01,0,Monday,3
1530,9,2025-08-14,deposit,1517758,2025-08,0,Thursday,33
1531,224,2025-02-16,deposit,182552,2025-02,0,Sunday,7
1532,213,2025-11-29,withdrawal,946989,2025-11,1,Saturday,48
1533,218,2025-07-28,transfer,99265,2025-07,0,Monday,31
1534,261,2025-07-26,withdrawal,588866,2025-07,1,Saturday,30
1535,197,2025-03-13,withdrawal,246706,2025-03,0,Thursday,11
1536,218,2025-09-29,transfer,8895,2025-09,0,Monday,40
1537,256,2025-12-07,transfer,129125,2025-12,0,Sunday,49
1538,257,2025-09-13,withdrawal,440794,2025-09,0,Saturday,37
1539,296,2024-12-27,withdrawal,45087,2024-12,0,Friday,52
1540,291,2025-06-14,withdrawal,749122,2025-06,1,Saturday,24
1541,58,2025-11-26,transfer,257461,2025-11,0,Wednesday,48
1542,41,2025-09-03,deposit,1536309,2025-09,0,Wednesday,36
1543,144,2025-01-17,withdrawal,552060,2025-01,1,Friday,3
1544,268,2025-04-12,transfer,51371,2025-04,0,Saturday,15
1545,242,2025-11-12,transfer,393857,2025-11,0,Wednesday,46
1546,40,2025-09-10,transfer,337234,2025-09,0,Wednesday,37
1547,297,2025-01-04,withdrawal,652818,2025-01,1,Saturday,1
1548,176,2024-12-13,transfer,413172,2024-12,0,Friday,50
1549,241,2025-08-05,withdrawal,547566,2025-08,1,Tuesday,32
1550,294,2025-07-11,transfer,178808,2025-07,0,Friday,28
1551,181,2025-03-03,withdrawal,313257,2025-03,0,Monday,10
1552,19,2025-10-09,transfer,488846,2025-10,0,Thursday,41
1553,156,2025-09-22,transfer,416577,2025-09,0,Monday,39
1554,134,2025-08-07,deposit,1324737,2025-08,0,Thursday,32
1555,297,2025-01-03,deposit,1206374,2025-01,0,Friday,1
1556,150,2024-12-21,transfer,332321,2024-12,0,Saturday,51
1557,147,2025-02-10,withdrawal,96518,2025-02,0,Monday,7
1558,259,2025-04-29,deposit,1790610,2025-04,0,Tuesday,18
1559,130,2025-04-30,deposit,1296421,2025-04,0,Wednesday,18
1560,141,2025-02-03,withdrawal,24892,2025-02,0,Monday,6
1561,90,2025-02-23,transfer,392431,2025-02,0,Sunday,8
1562,229,2025-03-07,withdrawal,857082,2025-03,1,Friday,10
1563,134,2025-08-13,transfer,128834,2025-08,0,Wednesday,33
1564,93,2024-12-24,transfer,456943,2024-12,0,Tuesday,52
1565,176,2025-10-08,deposit,309234,2025-10,0,Wednesday,41
1566,79,2025-07-07,withdrawal,799327,2025-07,1,Monday,28
1567,197,2025-07-21,deposit,1390519,2025-07,0,Monday,30
1568,86,2025-06-02,deposit,1216645,2025-06,0,Monday,23
1569,28,2025-02-05,transfer,143619,2025-02,0,Wednesday,6
1570,27,2025-06-30,deposit,978109,2025-06,0,Monday,27
1571,244,2025-09-06,withdrawal,509401,2025-09,1,Saturday,36
1572,120,2025-12-04,withdrawal,726712,2025-12,1,Thursday,49
1573,200,2025-02-20,withdrawal,285382,2025-02,0,Thursday,8
1574,272,2025-05-04,withdrawal,22439,2025-05,0,Sunday,18
1575,230,2025-05-18,withdrawal,721451,2025-05,1,Sunday,20
1576,272,2025-01-26,transfer,26505,2025-01,0,Sunday,4
1577,273,2025-07-17,transfer,190507,2025-07,0,Thursday,29
1578,140,2025-04-23,withdrawal,293457,2025-04,0,Wednesday,17
1579,51,2025-10-03,withdrawal,696128,2025-10,1,Friday,40
1580,201,2025-11-18,withdrawal,820707,2025-11,1,Tuesday,47
1581,124,2025-10-05,transfer,357263,2025-10,0,Sunday,40
1582,100,2025-11-19,transfer,181898,2025-11,0,Wednesday,47
1583,93,2024-12-13,withdrawal,584213,2024-12,1,Friday,50
1584,5,2025-07-06,deposit,30084,2025-07,0,Sunday,27
1585,51,2025-11-23,transfer,59477,2025-11,0,Sunday,47
1586,229,2025-05-02,withdrawal,240074,2025-05,0,Friday,18
1587,129,2024-12-20,deposit,76390,2024-12,0,Friday,51
1588,48,2025-10-08,deposit,1973188,2025-10,0,Wednesday,41
1589,112,2025-02-08,transfer,339539,2025-02,0,Saturday,6
1590,62,2025-10-13,deposit,1801086,2025-10,0,Monday,42
1591,67,2025-11-04,withdrawal,698279,2025-11,1,Tuesday,45
1592,290,2025-02-02,deposit,1884051,2025-02,0,Sunday,5
1593,95,2025-08-04,withdrawal,318877,2025-08,0,Monday,32
1594,39,2025-04-28,transfer,242735,2025-04,0,Monday,18
1595,219,2025-11-14,transfer,478637,2025-11,0,Friday,46
1596,166,2025-01-14,withdrawal,179833,2025-01,0,Tuesday,3
1597,142,2025-06-24,deposit,807787,2025-06,0,Tuesday,26
1598,171,2025-04-22,deposit,546565,2025-04,0,Tuesday,17
1599,92,2025-08-16,withdrawal,82769,2025-08,0,Saturday,33
1600,103,2025-03-09,transfer,210853,2025-03,0,Sunday,10
1601,252,2025-09-10,deposit,306722,2025-09,0,Wednesday,37
1602,221,2025-11-02,deposit,1292580,2025-11,0,Sunday,44
1603,55,2025-04-19,withdrawal,760151,2025-04,1,Saturday,16
1604,53,2025-01-13,deposit,157923,2025-01,0,Monday,3
1605,293,2025-07-24,transfer,136384,2025-07,0,Thursday,30
1606,10,2025-11-07,withdrawal,166085,2025-11,0,Friday,45
1607,1,2025-06-25,deposit,1398779,2025-06,0,Wednesday,26
1608,137,2025-05-25,deposit,1473122,2025-05,0,Sunday,21
1609,201,2025-08-28,transfer,6941,2025-08,0,Thursday,35
1610,252,2025-07-02,withdrawal,467239,2025-07,0,Wednesday,27
1611,36,2024-12-09,transfer,123408,2024-12,0,Monday,50
1612,197,2025-08-11,transfer,433855,2025-08,0,Monday,33
1613,63,2025-06-09,transfer,285653,2025-06,0,Monday,24
1614,171,2025-07-01,transfer,163769,2025-07,0,Tuesday,27
1615,29,2025-01-23,transfer,344253,2025-01,0,Thursday,4
1616,188,2025-05-31,transfer,452397,2025-05,0,Saturday,22
1617,42,2025-05-05,withdrawal,807392,2025-05,1,Monday,19
1618,104,2024-12-28,deposit,1167819,2024-12,0,Saturday,52
1619,197,2025-05-10,transfer,105140,2025-05,0,Saturday,19
1620,200,2025-11-25,deposit,1327499,2025-11,0,Tuesday,48
1621,184,2025-10-27,withdrawal,98984,2025-10,0,Monday,44
1622,225,2025-02-17,transfer,104333,2025-02,0,Monday,8
1623,19,2025-10-07,deposit,58193,2025-10,0,Tuesday,41
1624,123,2025-01-09,withdrawal,417652,2025-01,0,Thursday,2
1625,277,2025-08-20,transfer,166339,2025-08,0,Wednesday,34
1626,274,2024-12-26,withdrawal,27215,2024-12,0,Thursday,52
1627,174,2024-12-29,deposit,713247,2024-12,0,Sunday,52
1628,208,2025-11-07,deposit,448921,2025-11,0,Friday,45
1629,268,2025-11-20,withdrawal,995755,2025-11,1,Thursday,47
1630,275,2025-09-30,deposit,1559097,2025-09,0,Tuesday,40
1631,120,2025-02-18,deposit,82338,2025-02,0,Tuesday,8
1632,251,2025-08-06,transfer,14994,2025-08,0,Wednesday,32
1633,24,2025-11-05,deposit,1475726,2025-11,0,Wednesday,45
1634,67,2025-10-27,deposit,366232,2025-10,0,Monday,44
1635,26,2025-01-26,withdrawal,870607,2025-01,1,Sunday,4
1636,234,2025-10-06,transfer,94490,2025-10,0,Monday,41
1637,33,2025-08-19,deposit,244452,2025-08,0,Tuesday,34
1638,113,2025-03-21,deposit,1692061,2025-03,0,Friday,12
1639,219,2025-11-20,withdrawal,860941,2025-11,1,Thursday,47
1640,206,2025-11-23,withdrawal,136670,2025-11,0,Sunday,47
1641,295,2025-05-21,transfer,77000,2025-05,0,Wednesday,21
1642,110,2025-03-06,deposit,1248789,2025-03,0,Thursday,10
1643,172,2025-04-27,deposit,258221,2025-04,0,Sunday,17
1644,73,2025-11-29,withdrawal,186214,2025-11,0,Saturday,48
1645,190,2025-07-20,transfer,91510,2025-07,0,Sunday,29
1646,125,2025-02-14,transfer,26337,2025-02,0,Friday,7
1647,52,2025-06-18,transfer,326095,2025-06,0,Wednesday,25
1648,81,2025-08-14,deposit,1849711,2025-08,0,Thursday,33
1649,42,2025-03-09,deposit,20149,2025-03,0,Sunday,10
1650,46,2025-10-07,transfer,346707,2025-10,0,Tuesday,41
1651,146,2025-08-08,withdrawal,737191,2025-08,1,Friday,32
1652,65,2025-10-31,deposit,305076,2025-10,0,Friday,44
1653,139,2025-07-06,transfer,241149,2025-07,0,Sunday,27
1654,123,2025-11-27,deposit,1285390,2025-11,0,Thursday,48
1655,20,2025-08-20,transfer,99372,2025-08,0,Wednesday,34
1656,46,2025-05-11,transfer,438315,2025-05,0,Sunday,19
1657,179,2025-09-19,withdrawal,14792,2025-09,0,Friday,38
1658,121,2025-09-05,deposit,251431,2025-09,0,Friday,36
1659,49,2025-09-10,transfer,194740,2025-09,0,Wednesday,37
1660,260,2025-10-24,deposit,978531,2025-10,0,Friday,43
1661,107,2025-03-17,withdrawal,65646,2025-03,0,Monday,12
1662,58,2025-08-07,deposit,1442060,2025-08,0,Thursday,32
1663,255,2025-11-16,deposit,340040,2025-11,0,Sunday,46
1664,23,2025-06-12,deposit,1357371,2025-06,0,Thursday,24
1665,146,2025-04-15,deposit,916572,2025-04,0,Tuesday,16
1666,172,2025-07-28,transfer,427132,2025-07,0,Monday,31
1667,23,2025-01-03,deposit,1557766,2025-01,0,Friday,1
1668,276,2024-12-22,deposit,336445,2024-12,0,Sunday,51
1669,249,2025-01-13,transfer,65851,2025-01,0,Monday,3
1670,121,2025-10-07,transfer,238214,2025-10,0,Tuesday,41
1671,297,2025-03-19,withdrawal,449422,2025-03,0,Wednesday,12
1672,167,2025-02-02,deposit,1638629,2025-02,0,Sunday,5
1673,167,2025-04-08,deposit,210655,2025-04,0,Tuesday,15
1674,212,2025-03-30,deposit,792548,2025-03,0,Sunday,13
1675,38,2025-08-13,withdrawal,623513,2025-08,1,Wednesday,33
1676,28,2025-03-28,withdrawal,161981,2025-03,0,Friday,13
1677,233,2025-06-17,deposit,817290,2025-06,0,Tuesday,25
1678,70,2025-03-17,withdrawal,764787,2025-03,1,Monday,12
